job;marital;education;default;housing;loan;month;day_of_week;campaign;cons.conf.idx;euribor3m;nr.employed;y;log_age;log_duration
5;1;2;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.4657359027997265;4.060443010546419
0;0;0;0;0;0;0;0;2;-46.2;1.313;5099.1;0;3.4657359027997265;5.6937321388027
5;1;1;0;1;0;5;1;2;-36.1;4.964;5228.1;0;3.6375861597263857;4.30406509320417
10;0;6;0;0;0;5;4;10;-36.1;4.962;5228.1;0;3.6375861597263857;3.295836866004329
0;0;1;0;0;0;4;3;7;-42.7;4.961;5228.1;0;3.970291913552122;4.770684624465665
9;1;0;0;0;0;0;3;3;-36.4;4.857;5191.0;0;3.258096538021482;4.718498871295094
0;0;0;0;2;1;0;3;2;-36.4;4.856;5191.0;0;3.295836866004329;5.1298987149230735
2;1;2;0;1;0;1;3;1;-40.8;1.099;5076.2;0;3.6375861597263857;4.634728988229636
1;0;1;1;0;0;0;2;2;-36.4;4.857;5191.0;1;3.713572066704308;6.520621127558696
2;2;1;0;1;0;4;2;2;-42.7;4.96;5228.1;0;3.871201010907891;5.863631175598097
0;0;4;0;0;0;1;0;6;-41.8;4.959;5228.1;0;3.4657359027997265;2.772588722239781
0;0;4;0;1;0;0;1;1;-36.4;4.857;5191.0;0;3.5553480614894135;3.6635616461296463
0;0;0;1;0;0;5;3;1;-36.1;4.966;5228.1;0;3.9318256327243257;4.672828834461906
2;1;2;0;0;0;0;2;5;-46.2;1.299;5099.1;0;3.5553480614894135;2.0794415416798357
0;0;5;1;0;0;7;2;4;-47.1;1.405;5099.1;0;4.0943445622221;2.8903717578961645
2;1;2;0;1;2;4;0;2;-42.7;4.963;5228.1;0;3.332204510175204;4.543294782270004
0;0;0;0;1;0;1;3;2;-41.8;4.864;5228.1;0;3.5553480614894135;6.208590026096629
5;0;1;0;1;0;4;4;1;-42.7;4.963;5228.1;0;3.5263605246161616;6.175867270105761
0;0;5;0;1;2;2;1;1;-42.0;4.12;5195.8;0;3.58351893845611;5.37989735354046
0;0;0;1;1;0;0;4;1;-36.4;4.86;5191.0;0;3.332204510175204;4.941642422609304
2;0;2;0;0;2;0;2;1;-36.4;4.857;5191.0;0;3.4657359027997265;5.1647859739235145
0;2;4;1;1;0;4;2;3;-42.7;4.962;5228.1;1;3.8918202981106265;6.970730078143525
2;0;0;0;0;2;2;4;2;-42.0;4.076;5195.8;0;4.007333185232471;6.063785208687608
5;0;1;0;0;0;9;2;1;-33.0;0.717;5023.5;1;3.912023005428146;5.43372200355424
2;1;2;0;1;0;0;1;4;-46.2;1.334;5099.1;0;3.6109179126442243;3.9318256327243257
0;2;0;0;2;1;1;2;3;-41.8;4.96;5228.1;0;3.5553480614894135;5.62040086571715
10;0;0;0;0;0;9;4;1;-33.0;0.72;5023.5;1;4.060443010546419;5.0369526024136295
3;0;2;0;1;0;5;2;5;-36.1;4.965;5228.1;0;3.4657359027997265;4.553876891600541
7;1;0;1;0;2;0;2;1;-36.4;4.857;5191.0;0;3.5553480614894135;4.976733742420574
5;1;3;0;0;0;0;2;4;-46.2;1.244;5099.1;0;3.5553480614894135;5.3612921657094255
2;1;1;1;1;0;0;4;3;-46.2;1.266;5099.1;0;3.258096538021482;4.912654885736052
0;0;3;0;0;0;7;3;4;-47.1;1.423;5099.1;0;3.8501476017100584;5.41610040220442
0;1;0;0;1;0;0;1;1;-46.2;1.281;5099.1;0;3.367295829986474;4.219507705176107
1;0;1;0;0;0;4;2;2;-42.7;4.96;5228.1;0;3.828641396489095;5.198497031265826
1;0;1;0;1;2;0;1;5;-36.4;4.859;5191.0;0;3.58351893845611;5.111987788356544
2;0;2;0;1;0;1;4;4;-40.8;1.26;5076.2;1;3.5553480614894135;4.795790545596741
4;0;2;0;0;0;4;3;2;-42.7;4.962;5228.1;0;3.4339872044851463;5.488937726156687
2;1;2;0;1;0;5;2;2;-36.1;4.965;5228.1;1;3.367295829986474;6.573680166960646
8;0;5;1;1;0;4;0;2;-42.7;4.963;5228.1;0;3.828641396489095;6.309918278226516
8;2;5;1;0;0;8;0;2;-26.9;0.739;5017.5;0;4.442651256490317;5.198497031265826
5;1;0;0;1;0;0;4;1;-46.2;1.266;5099.1;0;3.367295829986474;2.995732273553991
6;1;2;0;0;0;0;4;2;-46.2;1.266;5099.1;0;3.4339872044851463;5.10594547390058
0;0;5;0;0;0;4;4;1;-42.7;4.958;5228.1;0;3.5263605246161616;3.9889840465642745
5;1;3;0;0;2;2;0;1;-42.0;4.021;5195.8;0;3.367295829986474;5.3706380281276624
2;1;2;0;0;2;4;3;7;-42.7;4.961;5228.1;0;3.828641396489095;4.127134385045092
0;2;1;0;1;0;0;0;1;-46.2;1.25;5099.1;1;3.367295829986474;6.633318433280377
0;1;5;0;1;0;0;4;3;-36.4;4.86;5191.0;0;3.9889840465642745;5.53338948872752
6;1;2;0;0;0;2;2;5;-50.8;1.039;4963.6;0;3.258096538021482;4.718498871295094
2;0;3;0;0;0;0;4;1;-46.2;1.266;5099.1;0;3.295836866004329;4.962844630259907
6;0;5;1;0;0;0;0;5;-46.2;1.25;5099.1;0;4.04305126783455;2.302585092994046
5;1;2;0;0;0;5;1;5;-36.1;4.965;5228.1;0;3.4657359027997265;5.062595033026967
1;0;1;0;0;0;0;3;1;-36.4;4.856;5191.0;0;3.5553480614894135;4.465908118654584
0;1;1;0;2;1;2;1;2;-42.0;4.12;5195.8;0;3.4657359027997265;4.343805421853684
7;0;0;0;1;0;4;2;4;-42.7;4.962;5228.1;0;4.07753744390572;6.311734809152915
0;0;0;0;0;0;0;4;1;-46.2;1.327;5099.1;0;3.367295829986474;5.262690188904886
2;0;1;0;1;2;0;4;1;-36.4;4.86;5191.0;0;3.6109179126442243;5.043425116919247
2;0;1;1;1;0;1;3;5;-41.8;4.961;5228.1;0;3.6888794541139363;6.51471269087253
2;0;3;0;0;2;5;3;1;-36.1;4.968;5228.1;0;4.007333185232471;6.1779441140506
8;1;2;1;0;0;5;1;3;-36.1;4.967;5228.1;0;3.4965075614664802;3.828641396489095
2;1;1;0;1;0;7;0;3;-47.1;1.405;5099.1;0;3.58351893845611;5.262690188904886
2;0;1;0;1;0;1;2;4;-41.8;4.96;5228.1;0;4.07753744390572;5.318119993844216
0;1;0;0;1;0;0;4;3;-46.2;1.266;5099.1;0;3.5263605246161616;6.182084906716632
4;0;3;0;1;0;0;3;2;-46.2;1.291;5099.1;0;3.4011973816621555;3.5263605246161616
2;0;1;0;1;0;4;4;7;-42.7;4.958;5228.1;0;3.367295829986474;3.871201010907891
0;1;0;0;1;0;0;2;2;-46.2;1.299;5099.1;0;3.5263605246161616;5.638354669333745
0;1;5;1;0;0;0;1;1;-36.4;4.856;5191.0;0;3.8501476017100584;5.087596335232384
3;0;5;0;0;0;4;0;2;-42.7;4.959;5228.1;0;3.713572066704308;4.48863636973214
2;1;2;0;0;0;1;1;1;-40.8;1.26;5076.2;0;3.4011973816621555;4.672828834461906
2;0;1;1;0;0;5;3;1;-36.1;4.963;5228.1;0;3.4965075614664802;4.219507705176107
9;1;6;0;1;0;4;3;6;-42.7;4.961;5228.1;0;3.4965075614664802;5.351858133476067
1;0;1;0;2;1;0;0;1;-46.2;1.25;5099.1;0;3.4965075614664802;5.808142489980444
7;0;5;0;0;2;5;4;1;-36.1;4.964;5228.1;0;4.07753744390572;5.579729825986222
1;0;0;0;0;0;0;1;3;-36.4;4.857;5191.0;0;3.367295829986474;4.543294782270004
2;0;1;0;1;0;0;3;1;-36.4;4.856;5191.0;0;3.58351893845611;5.910796644040527
2;1;6;1;0;0;7;0;2;-47.1;1.405;5099.1;0;3.713572066704308;6.139884552226255
5;0;0;1;1;0;1;2;1;-41.8;4.865;5228.1;0;4.007333185232471;5.8916442118257715
3;0;3;0;0;0;2;4;2;-42.0;4.076;5195.8;0;3.6635616461296463;6.904750769961838
1;0;4;0;1;0;4;1;6;-42.7;4.963;5228.1;0;3.871201010907891;4.23410650459726
2;0;2;0;0;0;4;0;5;-42.7;4.957;5228.1;0;4.02535169073515;5.176149732573829
5;0;6;0;0;0;5;3;1;-31.4;0.838;5076.2;0;4.143134726391533;5.153291594497779
4;0;0;1;1;0;0;4;1;-46.2;1.266;5099.1;0;3.912023005428146;5.659482215759621
0;0;4;1;0;0;0;2;3;-36.4;4.857;5191.0;0;3.7376696182833684;6.118097198041348
9;0;2;1;1;0;1;2;1;-41.8;4.865;5228.1;0;3.7612001156935624;4.736198448394496
2;0;2;0;0;2;2;4;1;-42.0;4.076;5195.8;0;3.4657359027997265;3.9318256327243257
0;1;0;0;1;0;7;2;1;-47.1;1.392;5099.1;0;3.332204510175204;5.384495062789089
0;0;3;0;0;0;0;4;2;-46.2;1.266;5099.1;0;3.258096538021482;6.47543271670409
2;1;1;1;0;0;4;4;1;-42.7;4.958;5228.1;0;3.1780538303479458;6.152732694704104
0;2;6;0;1;0;1;0;1;-41.8;4.967;5228.1;0;3.6375861597263857;5.627621113690637
1;0;1;1;0;0;2;4;1;-42.0;4.076;5195.8;0;3.4011973816621555;5.1647859739235145
0;1;5;0;0;0;0;0;9;-46.2;1.25;5099.1;0;3.367295829986474;2.5649493574615367
6;0;2;0;1;0;4;3;2;-42.7;4.961;5228.1;0;4.02535169073515;6.091309882077698
0;1;0;0;0;2;1;4;3;-41.8;4.955;5228.1;1;3.58351893845611;6.635946555686647
2;0;1;1;0;0;4;3;4;-42.7;4.961;5228.1;0;3.4965075614664802;4.477336814478207
1;0;6;0;1;0;0;1;2;-36.4;4.856;5191.0;0;3.8501476017100584;5.568344503761097
8;0;5;1;1;0;0;2;1;-36.4;4.857;5191.0;0;3.912023005428146;5.659482215759621
1;0;0;0;1;0;0;3;1;-36.4;4.856;5191.0;0;3.713572066704308;5.814130531825066
3;2;6;0;1;2;7;4;2;-47.1;1.41;5099.1;0;3.9889840465642745;6.133398042996649
0;0;0;0;2;1;7;0;3;-47.1;1.479;5099.1;0;3.4657359027997265;4.68213122712422
2;1;2;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.6375861597263857;5.241747015059643
0;0;0;0;1;0;0;3;3;-46.2;1.291;5099.1;0;3.5263605246161616;5.2574953720277815
2;0;6;0;0;2;2;4;3;-42.0;4.076;5195.8;0;4.007333185232471;6.3818160174060985
4;0;2;0;1;0;5;3;2;-36.1;4.966;5228.1;0;3.4339872044851463;5.303304908059076
5;0;3;0;0;0;0;3;1;-36.4;4.857;5191.0;0;3.7612001156935624;5.41610040220442
9;0;5;1;0;0;4;4;9;-42.7;4.962;5228.1;1;4.07753744390572;6.126869184114185
3;0;0;1;0;0;4;3;1;-42.7;4.962;5228.1;0;3.4657359027997265;5.552959584921617
0;0;0;1;0;0;4;4;3;-42.7;4.958;5228.1;0;3.58351893845611;5.0689042022202315
0;0;0;0;1;0;0;1;5;-36.4;4.857;5191.0;0;3.7376696182833684;4.5217885770490405
2;0;2;0;0;0;5;2;2;-36.1;4.965;5228.1;0;3.367295829986474;5.342334251964811
1;0;1;1;1;0;2;4;6;-42.0;4.076;5195.8;0;3.4965075614664802;4.762173934797756
5;0;6;0;1;0;1;0;2;-41.8;4.967;5228.1;0;4.02535169073515;3.8918202981106265
3;2;1;0;0;0;0;3;1;-36.4;4.857;5191.0;0;3.4339872044851463;5.123963979403259
6;0;1;0;0;0;2;1;3;-42.0;4.12;5195.8;0;3.5263605246161616;5.429345628954441
0;0;5;0;0;0;1;0;7;-41.8;4.959;5228.1;0;3.4965075614664802;4.356708826689592
8;1;5;0;1;2;0;4;6;-46.2;1.266;5099.1;0;3.1354942159291497;2.1972245773362196
1;1;1;1;0;2;4;0;3;-42.7;4.957;5228.1;0;3.258096538021482;2.3978952727983707
6;0;2;0;1;0;5;2;6;-36.1;4.965;5228.1;0;4.007333185232471;4.663439094112067
1;2;5;0;0;0;1;0;6;-41.8;4.959;5228.1;0;3.8501476017100584;4.0943445622221
0;0;3;1;0;0;1;0;5;-41.8;4.959;5228.1;0;3.58351893845611;5.780743515792329
0;0;4;1;0;2;0;4;2;-36.4;4.855;5191.0;0;3.4965075614664802;5.910796644040527
7;0;5;1;0;0;0;0;2;-36.4;4.857;5191.0;0;4.0943445622221;6.322565239927284
3;0;2;0;0;0;0;0;2;-36.4;4.864;5191.0;0;3.8918202981106265;4.955827057601261
2;0;1;1;2;1;0;1;1;-36.4;4.859;5191.0;0;3.5553480614894135;3.5553480614894135
2;2;1;0;1;0;4;2;1;-42.7;4.96;5228.1;0;3.8501476017100584;6.173786103901937
0;1;0;0;1;0;0;1;1;-36.4;4.857;5191.0;0;3.4011973816621555;5.332718793265369
0;1;0;0;1;2;1;4;2;-41.8;4.866;5228.1;0;3.295836866004329;6.767343125265392
2;1;1;0;1;0;4;3;1;-42.7;4.961;5228.1;0;3.58351893845611;5.556828061699537
1;2;1;0;1;0;0;2;3;-46.2;1.299;5099.1;0;3.828641396489095;5.402677381872279
3;2;4;0;1;2;0;4;1;-46.2;1.327;5099.1;0;3.4011973816621555;5.003946305945459
7;2;5;0;0;2;6;1;2;-50.0;1.663;5099.1;0;4.477336814478207;4.406719247264253
2;0;2;0;0;2;7;4;6;-47.1;1.483;5099.1;0;3.4011973816621555;4.406719247264253
5;1;0;0;0;0;1;0;2;-41.8;4.967;5228.1;0;3.7612001156935624;6.133398042996649
9;2;2;1;0;0;0;0;1;-36.4;4.857;5191.0;0;4.02535169073515;4.584967478670572
5;1;1;1;0;0;0;1;1;-36.4;4.857;5191.0;0;3.7376696182833684;6.424869023905388
5;1;2;0;0;2;4;1;1;-42.7;4.962;5228.1;0;3.4011973816621555;4.143134726391533
8;2;5;1;0;0;1;3;5;-41.8;4.961;5228.1;0;4.02535169073515;4.343805421853684
5;0;1;0;2;1;5;0;2;-36.1;4.963;5228.1;0;3.5553480614894135;4.110873864173311
1;1;1;1;1;0;0;4;1;-36.4;4.86;5191.0;0;3.6635616461296463;5.327876168789581
9;0;1;0;0;0;0;2;1;-46.2;1.354;5099.1;0;3.8918202981106265;4.564348191467836
2;0;2;0;0;0;0;0;2;-46.2;1.313;5099.1;0;3.4011973816621555;4.859812404361672
2;0;2;0;1;0;1;3;9;-41.8;4.961;5228.1;0;3.6635616461296463;6.88653164253051
5;1;2;0;0;0;4;4;2;-42.7;4.962;5228.1;0;3.4657359027997265;4.77912349311153
2;2;1;1;1;2;4;2;3;-42.7;4.962;5228.1;1;4.07753744390572;6.4457198193855785
5;0;1;0;2;1;5;3;1;-36.1;4.966;5228.1;0;3.6375861597263857;5.455321115357702
5;0;3;0;0;0;4;0;1;-42.7;4.957;5228.1;0;3.8918202981106265;5.869296913133774
2;0;1;0;2;1;4;3;3;-42.7;4.961;5228.1;0;3.332204510175204;6.218600119691729
0;0;4;0;2;1;8;0;1;-26.9;0.73;5017.5;0;3.6109179126442243;4.532599493153256
1;0;0;0;0;0;1;0;3;-41.8;4.959;5228.1;0;3.9318256327243257;5.521460917862246
0;0;5;1;1;2;0;0;1;-36.4;4.859;5191.0;0;3.4339872044851463;5.484796933490655
5;2;0;0;0;0;4;1;1;-42.7;4.963;5228.1;0;4.07753744390572;4.955827057601261
2;2;2;0;0;0;0;3;2;-36.4;4.857;5191.0;0;3.828641396489095;5.717027701406222
0;0;0;1;1;0;0;3;1;-36.4;4.856;5191.0;0;3.58351893845611;5.69035945432406
6;1;2;0;1;0;1;4;5;-41.8;4.958;5228.1;1;3.332204510175204;6.478509642208569
2;0;2;0;0;0;0;4;4;-36.4;4.86;5191.0;0;3.4339872044851463;4.624972813284271
1;1;1;0;0;0;0;3;1;-36.4;4.856;5191.0;0;3.258096538021482;5.236441962829949
0;1;0;1;0;0;4;2;8;-42.7;4.96;5228.1;0;3.58351893845611;5.3981627015177525
3;0;2;0;0;0;2;4;3;-42.0;4.076;5195.8;0;3.912023005428146;4.04305126783455
9;0;0;0;0;0;7;2;1;-47.1;1.466;5099.1;0;3.713572066704308;5.572154032177765
4;0;3;0;1;0;4;4;7;-42.7;4.968;5228.1;0;3.912023005428146;4.290459441148391
0;1;1;0;1;2;0;1;3;-46.2;1.281;5099.1;0;3.4657359027997265;5.318119993844216
4;0;2;0;1;0;7;2;3;-47.1;1.405;5099.1;0;4.02535169073515;4.418840607796598
2;0;1;0;0;0;0;3;1;-46.2;1.344;5099.1;0;3.7376696182833684;4.709530201312334
5;0;3;1;1;0;0;2;2;-36.4;4.857;5191.0;0;3.6375861597263857;6.008813185442595
2;1;2;0;1;0;0;2;5;-46.2;1.244;5099.1;0;3.58351893845611;2.4849066497880004
0;0;4;0;0;0;1;2;8;-41.8;4.865;5228.1;0;3.8066624897703196;4.897839799950911
7;0;5;1;2;1;4;4;4;-42.7;4.962;5228.1;0;3.9512437185814275;4.962844630259907
5;0;2;0;1;0;1;3;1;-41.8;4.961;5228.1;0;4.007333185232471;4.836281906951478
4;1;2;0;1;0;0;4;1;-36.4;4.855;5191.0;0;3.6375861597263857;5.472270673671475
1;1;5;0;1;0;0;1;1;-36.4;4.858;5191.0;0;3.091042453358316;4.51085950651685
2;1;2;0;1;0;2;0;2;-42.0;4.021;5195.8;1;3.4011973816621555;5.802118375377063
2;2;2;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.4011973816621555;6.3784261836515865
0;0;4;0;0;0;7;1;2;-47.1;1.372;5099.1;0;3.9318256327243257;4.48863636973214
6;2;2;0;2;1;5;2;3;-36.1;4.965;5228.1;0;3.5553480614894135;4.812184355372417
11;1;6;0;0;0;2;1;2;-30.1;0.716;5017.5;0;3.258096538021482;4.5217885770490405
6;0;2;0;0;0;5;4;1;-36.1;4.968;5228.1;0;3.8918202981106265;4.465908118654584
0;2;5;0;1;0;4;4;5;-42.7;4.962;5228.1;0;3.912023005428146;5.0106352940962555
3;0;2;0;1;0;0;1;1;-36.4;4.856;5191.0;0;3.9318256327243257;4.584967478670572
7;0;2;0;0;0;5;1;1;-31.4;0.834;5076.2;0;4.04305126783455;5.231108616854587
2;2;2;0;0;0;2;2;2;-42.0;4.191;5195.8;0;3.4965075614664802;4.330733340286331
2;0;2;0;1;0;0;1;3;-36.4;4.856;5191.0;0;3.5553480614894135;3.713572066704308
2;1;2;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.6635616461296463;6.2422232654551655
1;0;1;0;1;0;0;3;2;-36.4;4.856;5191.0;0;3.6635616461296463;6.823286122355687
11;1;1;0;1;0;2;1;2;-30.1;0.715;5017.5;0;2.995732273553991;5.231108616854587
0;0;3;1;0;0;0;0;1;-36.4;4.857;5191.0;0;4.007333185232471;6.272877006546167
11;1;3;0;1;0;2;4;1;-42.0;4.245;5195.8;0;3.295836866004329;4.276666119016055
2;0;1;0;1;0;4;0;2;-42.7;4.957;5228.1;0;3.4965075614664802;6.38856140554563
0;0;0;1;0;0;0;4;1;-36.4;4.855;5191.0;0;3.1780538303479458;5.420534999272286
6;0;2;0;1;0;5;2;1;-36.1;4.965;5228.1;0;3.6635616461296463;5.123963979403259
0;0;0;0;0;2;5;4;3;-36.1;4.963;5228.1;0;4.007333185232471;4.955827057601261
10;0;0;0;1;0;0;4;2;-36.4;4.855;5191.0;0;3.5553480614894135;4.68213122712422
7;2;5;1;1;0;0;1;4;-46.2;1.281;5099.1;1;4.007333185232471;6.26530121273771
4;0;1;0;1;0;0;3;1;-36.4;4.856;5191.0;0;3.7376696182833684;4.418840607796598
4;2;2;0;1;0;2;4;4;-42.0;4.076;5195.8;0;3.912023005428146;4.07753744390572
6;0;2;0;0;0;0;0;1;-46.2;1.313;5099.1;0;3.6635616461296463;3.970291913552122
1;1;1;0;1;0;0;1;1;-46.2;1.334;5099.1;0;3.6888794541139363;5.2832037287379885
1;1;1;1;1;0;1;2;3;-41.8;4.961;5228.1;0;3.9318256327243257;5.796057750765372
7;3;2;1;1;0;0;3;1;-36.4;4.857;5191.0;0;4.07753744390572;5.53338948872752
6;0;2;1;0;0;5;4;5;-36.1;4.968;5228.1;0;3.7376696182833684;4.6913478822291435
5;2;3;0;0;2;5;2;1;-36.1;4.97;5228.1;0;3.4965075614664802;6.520621127558696
2;1;5;0;0;2;1;3;6;-41.8;4.961;5228.1;0;3.258096538021482;4.219507705176107
6;0;2;0;1;0;7;2;1;-47.1;1.392;5099.1;0;3.295836866004329;3.9889840465642745
5;1;1;0;0;0;5;4;1;-36.1;4.963;5228.1;0;3.4011973816621555;5.438079308923196
4;0;1;1;0;0;2;4;3;-42.0;4.076;5195.8;0;3.7376696182833684;4.343805421853684
9;0;2;0;2;1;2;2;1;-42.0;4.191;5195.8;0;3.970291913552122;4.836281906951478
6;1;2;0;0;0;5;3;2;-36.1;4.963;5228.1;0;3.367295829986474;4.9344739331306915
1;0;3;0;2;1;5;0;3;-36.1;4.963;5228.1;0;3.8066624897703196;4.890349128221754
1;1;0;0;1;0;4;0;5;-42.7;4.962;5228.1;0;3.5553480614894135;4.624972813284271
0;0;1;1;0;0;6;3;1;-50.0;1.51;5099.1;0;3.4965075614664802;6.202535517187923
0;0;4;0;1;2;0;1;3;-36.4;4.859;5191.0;0;3.367295829986474;5.123963979403259
5;0;3;0;2;1;0;4;3;-46.2;1.327;5099.1;0;3.5263605246161616;3.5553480614894135
0;0;1;0;0;0;9;4;1;-45.9;3.329;5176.3;0;3.58351893845611;5.455321115357702
0;0;5;0;1;2;0;4;1;-36.4;4.86;5191.0;0;3.5263605246161616;3.1354942159291497
5;0;2;0;0;2;3;1;2;-29.8;0.749;5017.5;0;3.912023005428146;7.210079628170788
0;0;5;1;1;0;5;4;6;-36.1;4.963;5228.1;0;3.9889840465642745;4.174387269895637
6;0;2;0;1;0;5;4;4;-36.1;4.962;5228.1;0;3.970291913552122;4.477336814478207
0;0;1;0;1;0;0;3;1;-46.2;1.344;5099.1;0;3.9512437185814275;4.04305126783455
7;0;1;0;1;0;3;2;1;-37.5;0.879;4963.6;1;4.2626798770413155;5.8944028342648505
7;0;2;0;0;2;2;2;3;-42.0;4.191;5195.8;0;3.9512437185814275;5.3706380281276624
5;0;3;0;1;0;0;3;1;-36.4;4.856;5191.0;0;3.970291913552122;5.805134968916488
2;1;2;0;0;0;2;4;2;-42.0;4.076;5195.8;0;3.58351893845611;5.659482215759621
2;0;1;0;0;0;0;4;1;-36.4;4.855;5191.0;0;3.7612001156935624;4.204692619390966
5;1;3;0;1;0;5;2;2;-36.1;4.965;5228.1;0;3.4339872044851463;4.804021044733257
2;1;2;0;1;0;0;2;3;-36.4;4.857;5191.0;1;4.060443010546419;7.1180162044653335
5;0;2;0;1;0;4;4;3;-42.7;4.968;5228.1;0;3.828641396489095;4.820281565605037
0;0;4;1;1;0;4;4;1;-42.7;4.963;5228.1;0;3.6375861597263857;6.1224928095143865
2;0;2;0;1;0;0;1;1;-46.2;1.281;5099.1;0;3.5263605246161616;5.796057750765372
1;0;1;1;0;0;0;2;3;-46.2;1.299;5099.1;0;3.6109179126442243;4.060443010546419
4;1;2;0;1;2;1;1;4;-40.8;1.244;5076.2;0;3.6888794541139363;3.9889840465642745
0;2;1;0;1;0;1;3;1;-41.8;4.961;5228.1;0;3.7376696182833684;5.545177444479562
5;1;1;0;1;0;5;0;1;-36.1;4.964;5228.1;0;3.6888794541139363;4.442651256490317
10;0;6;1;0;0;0;2;1;-36.4;4.857;5191.0;0;4.04305126783455;3.871201010907891
1;0;1;1;0;0;7;2;1;-47.1;1.405;5099.1;0;3.8066624897703196;4.3694478524670215
2;2;2;0;0;2;2;1;2;-42.0;4.12;5195.8;0;3.828641396489095;5.214935757608986
7;0;5;1;1;0;5;1;2;-36.1;4.964;5228.1;0;4.02535169073515;6.532334292222349
3;0;1;0;0;0;0;2;1;-36.4;4.857;5191.0;0;3.4657359027997265;5.749392985908253
1;0;6;0;1;0;0;3;1;-36.4;4.856;5191.0;0;3.9889840465642745;5.2574953720277815
1;0;1;0;1;0;5;0;5;-36.1;4.964;5228.1;0;4.060443010546419;5.043425116919247
2;0;2;0;0;0;5;4;1;-36.1;4.964;5228.1;0;3.4011973816621555;4.812184355372417
0;0;4;1;1;2;4;4;1;-42.7;4.963;5228.1;0;3.6635616461296463;4.804021044733257
1;0;1;1;0;0;2;4;2;-42.0;4.076;5195.8;0;3.713572066704308;5.541263545158426
2;0;2;0;0;0;5;1;4;-36.1;4.964;5228.1;0;3.4657359027997265;6.059123195581797
1;0;1;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.4657359027997265;5.198497031265826
6;1;2;0;0;2;0;2;3;-36.4;4.857;5191.0;0;3.367295829986474;5.332718793265369
6;2;1;0;0;0;2;2;2;-42.0;4.191;5195.8;0;3.7612001156935624;6.1903154058531475
1;2;0;0;0;0;0;1;3;-36.4;4.857;5191.0;0;3.713572066704308;5.241747015059643
2;0;2;0;0;0;0;0;2;-36.4;4.859;5191.0;0;3.4011973816621555;5.872117789475416
1;0;1;0;2;1;4;4;4;-42.7;4.968;5228.1;0;3.332204510175204;4.394449154672439
2;1;1;0;0;0;2;3;1;-42.0;4.153;5195.8;0;3.5553480614894135;4.663439094112067
0;0;4;0;0;0;3;4;1;-37.5;0.884;4963.6;0;3.784189633918261;2.302585092994046
0;0;1;1;0;0;4;3;4;-42.7;4.961;5228.1;0;3.2188758248682006;4.543294782270004
0;0;0;1;0;0;5;3;1;-36.1;4.963;5228.1;0;3.8501476017100584;4.770684624465665
9;0;3;0;0;0;2;3;1;-42.0;4.343;5195.8;1;3.4657359027997265;6.186208623900494
11;1;1;0;1;0;4;3;1;-40.3;0.893;4991.6;0;3.258096538021482;5.459585514144159
2;1;2;0;0;0;4;2;2;-42.7;4.96;5228.1;0;3.5553480614894135;5.117993812416755
0;0;0;0;1;0;1;2;1;-41.8;4.96;5228.1;0;3.5263605246161616;5.327876168789581
6;2;2;0;0;0;0;1;1;-36.4;4.856;5191.0;0;4.04305126783455;5.4638318050256105
0;1;4;1;1;2;0;1;1;-46.2;1.334;5099.1;0;3.6375861597263857;3.7376696182833684
2;0;1;0;1;0;2;0;2;-42.0;4.021;5195.8;0;3.4657359027997265;5.389071729816501
0;0;5;1;0;2;4;4;1;-42.7;4.958;5228.1;0;3.8501476017100584;4.736198448394496
0;1;4;0;1;0;0;2;2;-46.2;1.299;5099.1;0;3.5263605246161616;5.318119993844216
2;1;1;0;0;0;7;0;2;-47.1;1.405;5099.1;0;3.58351893845611;6.023447592961033
5;1;3;0;0;0;0;2;1;-46.2;1.299;5099.1;0;3.332204510175204;4.343805421853684
7;2;2;0;1;0;5;3;1;-31.4;0.884;5076.2;0;4.276666119016055;5.598421958998375
1;1;0;0;0;2;4;3;6;-42.7;4.961;5228.1;0;3.295836866004329;4.477336814478207
2;2;1;0;0;2;0;4;2;-46.2;1.327;5099.1;0;3.7612001156935624;6.79346613258001
3;1;2;0;0;0;0;0;1;-46.2;1.25;5099.1;0;3.6635616461296463;6.113682179832232
2;1;2;0;1;0;6;3;4;-34.8;0.635;5008.7;1;3.295836866004329;5.472270673671475
2;1;2;0;0;0;0;3;1;-46.2;1.344;5099.1;0;3.5553480614894135;6.419994928147142
5;0;3;0;1;0;5;2;1;-31.4;0.861;5076.2;0;3.5263605246161616;4.812184355372417
1;0;1;1;0;2;1;1;2;-41.8;4.962;5228.1;0;3.58351893845611;4.04305126783455
5;0;1;0;1;0;2;0;2;-42.0;4.021;5195.8;1;3.6635616461296463;6.618738983517219
6;2;1;0;0;0;1;0;4;-41.8;4.959;5228.1;0;3.5553480614894135;5.170483995038151
7;0;5;0;1;0;2;3;3;-42.0;4.153;5195.8;0;4.02535169073515;4.867534450455582
2;1;2;0;0;0;4;1;2;-42.7;4.963;5228.1;1;3.4339872044851463;7.190676034332207
1;1;1;0;0;0;0;3;1;-46.2;1.344;5099.1;0;3.4339872044851463;3.332204510175204
